Item code,ISO code,Unit,Year,Value,Source Code,Source Wording,Note,Title
ehypd,KR,GWh,2019,6244.0127,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Korea Energy Economics Institute (KEEI),,Hydroelectric production
ehypd,LK,GWh,2000,3197,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Central Bank of Sri Lanka,,Hydroelectric production
ehypd,LK,GWh,2010,5634,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Central Bank of Sri Lanka,,Hydroelectric production
ehypd,LK,GWh,2015,5969,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Central Bank of Sri Lanka,,Hydroelectric production
ehypd,LK,GWh,2016,4221,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Central Bank of Sri Lanka,,Hydroelectric production
ehypd,LK,GWh,2017,4020.67,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Central Bank of Sri Lanka,,Hydroelectric production
ehypd,LK,GWh,2018,6378.4455,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Central Bank of Sri Lanka,,Hydroelectric production
ehypd,LK,GWh,2019,n.a.,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Central Bank of Sri Lanka,,Hydroelectric production
ehypd,TW,GWh,2000,8878,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Hydroelectric production
ehypd,TW,GWh,2010,7255,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Hydroelectric production
ehypd,TW,GWh,2015,7505,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Hydroelectric production
ehypd,TW,GWh,2016,9856,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Hydroelectric production
ehypd,TW,GWh,2017,8780.492,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Hydroelectric production
ehypd,TW,GWh,2018,7839.134,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Hydroelectric production
ehypd,TW,GWh,2019,8738.1562,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of Economic Affairs Bureau of Energy,,Hydroelectric production
ehypd,TH,GWh,2000,6026,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Hydroelectric production
ehypd,TH,GWh,2010,5537,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Hydroelectric production
ehypd,TH,GWh,2015,4743,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Hydroelectric production
ehypd,TH,GWh,2016,6983,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Hydroelectric production
ehypd,TH,GWh,2017,9527.45,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Hydroelectric production
ehypd,TH,GWh,2018,15342.8809,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Hydroelectric production
ehypd,TH,GWh,2019,12683.5533,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Department of Alternative Energy Development and Efficiency (DEDE),,Hydroelectric production
ehypd,VN,GWh,2000,14551,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,VN,GWh,2010,27550,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,VN,GWh,2015,57174,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,VN,GWh,2016,65722,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,VN,GWh,2017,88982,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,VN,GWh,2018,101319.6245,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,VN,GWh,2019,n.a.,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,AU,GWh,2000,16720,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Hydroelectric production
ehypd,AU,GWh,2010,13549,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Hydroelectric production
ehypd,AU,GWh,2015,13445,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Hydroelectric production
ehypd,AU,GWh,2016,15318,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Hydroelectric production
ehypd,AU,GWh,2017,16285,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Hydroelectric production
ehypd,AU,GWh,2018,16020.9002,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Hydroelectric production
ehypd,AU,GWh,2019,13016.8985,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Bureau of Ressources and Energy Economics Australia; 2019: Enerdata from International Energy Agency (IEA) Energy Statistics. Source: IEA. All rights reserved,,Hydroelectric production
ehypd,FJ,GWh,2000,414.383,Enerdata ,Enerdata,,Hydroelectric production
ehypd,FJ,GWh,2010,413.619,Enerdata ,Enerdata,,Hydroelectric production
ehypd,FJ,GWh,2015,405.949,Enerdata ,Enerdata,,Hydroelectric production
ehypd,FJ,GWh,2016,495.488,Enerdata ,Enerdata,,Hydroelectric production
ehypd,FJ,GWh,2017,491.189,Enerdata ,Enerdata,,Hydroelectric production
ehypd,FJ,GWh,2018,566.709,Enerdata ,Enerdata,,Hydroelectric production
ehypd,FJ,GWh,2019,n.a.,Enerdata ,Enerdata,,Hydroelectric production
ehypd,KI,GWh,2000,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,KI,GWh,2010,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,KI,GWh,2015,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,KI,GWh,2016,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,KI,GWh,2017,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,KI,GWh,2018,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,KI,GWh,2019,n.a.,Enerdata ,Enerdata,,Hydroelectric production
ehypd,NZ,GWh,2000,24433,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Hydroelectric production
ehypd,NZ,GWh,2010,24735,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Hydroelectric production
ehypd,NZ,GWh,2015,24535,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Hydroelectric production
ehypd,NZ,GWh,2016,25924,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Hydroelectric production
ehypd,NZ,GWh,2017,25183.057,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Hydroelectric production
ehypd,NZ,GWh,2018,26293.3113,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Hydroelectric production
ehypd,NZ,GWh,2019,25588.986,IEA ,1970 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from Ministry of BusinessInnovation and Employment,,Hydroelectric production
ehypd,PG,GWh,2000,931,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PG,GWh,2010,957,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PG,GWh,2015,1012,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PG,GWh,2016,1005,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PG,GWh,2017,1005,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PG,GWh,2018,1005,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PG,GWh,2019,n.a.,Enerdata ,Enerdata,,Hydroelectric production
ehypd,WS,GWh,2000,46.2,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Hydroelectric production
ehypd,WS,GWh,2010,47.738,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Hydroelectric production
ehypd,WS,GWh,2015,30.898,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Hydroelectric production
ehypd,WS,GWh,2016,32.847,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Hydroelectric production
ehypd,WS,GWh,2017,25.1591,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Hydroelectric production
ehypd,WS,GWh,2018,40.7615,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Hydroelectric production
ehypd,WS,GWh,2019,n.a.,NSOEnerdata ,Enerdata from Samoa (Western) Statistical Office,,Hydroelectric production
ehypd,SB,GWh,2000,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,SB,GWh,2010,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,SB,GWh,2015,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,SB,GWh,2016,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,SB,GWh,2017,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,SB,GWh,2018,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,SB,GWh,2019,n.a.,Enerdata ,Enerdata,,Hydroelectric production
ehypd,TO,GWh,2000,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,TO,GWh,2010,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,TO,GWh,2015,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,TO,GWh,2016,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,TO,GWh,2017,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,TO,GWh,2018,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,TO,GWh,2019,n.a.,Enerdata ,Enerdata,,Hydroelectric production
ehypd,VU,GWh,2000,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,VU,GWh,2010,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,VU,GWh,2015,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,VU,GWh,2016,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,VU,GWh,2017,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,VU,GWh,2018,0,Enerdata ,Enerdata,,Hydroelectric production
ehypd,VU,GWh,2019,n.a.,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PACI,GWh,2000,42544.583,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PACI,GWh,2010,39702.357,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PACI,GWh,2015,39428.847,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PACI,GWh,2016,42775.335,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PACI,GWh,2017,42989.4051,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PACI,GWh,2018,43926.682,Enerdata ,Enerdata,,Hydroelectric production
ehypd,PACI,GWh,2019,40077.0415,Enerdata ,Enerdata,,Hydroelectric production
ehypd,AFRI,GWh,2000,77512.372,Enerdata ,Enerdata,,Hydroelectric production
ehypd,AFRI,GWh,2010,112221.5634,Enerdata ,Enerdata,,Hydroelectric production
ehypd,AFRI,GWh,2015,123543.6569,Enerdata ,Enerdata,,Hydroelectric production
ehypd,AFRI,GWh,2016,120339.6481,Enerdata ,Enerdata,,Hydroelectric production
ehypd,AFRI,GWh,2017,126993.1296,Enerdata ,Enerdata,,Hydroelectric production
ehypd,AFRI,GWh,2018,136756.1398,Enerdata ,Enerdata,,Hydroelectric production
ehypd,AFRI,GWh,2019,139779.7486,Enerdata ,Enerdata,,Hydroelectric production
ehypd,NAFR,GWh,2000,14533,Enerdata ,Enerdata,,Hydroelectric production
ehypd,NAFR,GWh,2010,16901,Enerdata ,Enerdata,,Hydroelectric production
ehypd,NAFR,GWh,2015,16040,Enerdata ,Enerdata,,Hydroelectric production
ehypd,NAFR,GWh,2016,14775,Enerdata ,Enerdata,,Hydroelectric production
ehypd,NAFR,GWh,2017,15030.41,Enerdata ,Enerdata,,Hydroelectric production
ehypd,NAFR,GWh,2018,15742.0769,Enerdata ,Enerdata,,Hydroelectric production
ehypd,NAFR,GWh,2019,n.a.,Enerdata ,Enerdata,,Hydroelectric production
ehypd,DZ,GWh,2000,54,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,DZ,GWh,2010,174,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,DZ,GWh,2015,145,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,DZ,GWh,2016,218,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,DZ,GWh,2017,56,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,DZ,GWh,2018,112,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,DZ,GWh,2019,145.0256,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018: Enerdata from Ministry of Energy and Mines; 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,EG,GWh,2000,13697,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,EG,GWh,2010,13046,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,EG,GWh,2015,13545,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,EG,GWh,2016,12850,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
ehypd,EG,GWh,2017,13392.25,IEA ,1971 - 2017: International Energy Agency (IEA) Source: IEA. All rights reserved; 2018 - 2019: Enerdata from BP Statistical Review of World Energy,,Hydroelectric production
