Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,Capacity.MW,PowerOutput.MWy,PrimaryEnergyInputToPower.MWy,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,Production.MWy
mys.wnd,MYS,wnd,2018,-0,0,1.15,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
mys.sol,MYS,sol,2018,49,573,483,65.41095890410959,65.01046108635587,0.09879659566824546,0.7340165707235319,0,0.09233230562610235,0,0,0.09233230562610235,47.718755707762554
mys.hyd,MYS,hyd,2018,2264,26325,6148.1,3005.1369863013697,3003.7486510104022,0.4865314201462099,0.9958369263668975,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,2991.2438242009134
mys.ore,MYS,ore,2018,147,512,0,58.44748858447488,195.03138325906767,0.39436507936507936,1,0,0.16016004442752182,0.0025626984126984127,0.0025626984126984127,0.15759734601482342,0
mys.bio,MYS,bio,2018,289,840,777,95.89041095890411,383.42904599911935,0.1294030282728913,0.2622288374268533,0,0.1796006331595527,0.11922214678857143,0.0094,0.060378486370981276,100.54615296803654
ner.coa,NER,coa,2018,74,240,40,27.397260273972602,98.17906368143542,0.6135847602739727,0.24998598978897973,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,24.543390410958907
ner.nga,NER,nga,2018,-0,0,0,0,-0,0.6052380952380952,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0
ner.oil,NER,oil,2018,83,342,210,39.04109589041096,110.11976061566403,0.16634034572733203,0.317213481099512,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,34.931472602739724
ner.nuc,NER,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
ner.wnd,NER,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
ner.sol,NER,sol,2018,2,24,20,2.73972602739726,2.653488207606362,0.06652739726027398,0.5014335248942862,0,0.0770219361256934,0,0,0.0770219361256934,1.3305479452054796
ner.hyd,NER,hyd,2018,-0,0,0,0,-0,0.6766666666666666,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,0
ner.ore,NER,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
ner.bio,NER,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
nga.coa,NGA,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
nga.nga,NGA,nga,2018,6404,29791,15703,3400.799086757991,8496.469240755572,0.18821089432057453,0.34784751050933693,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,2955.4756735159817
nga.oil,NGA,oil,2018,-0,0,0,0,-0,0.45,0.3231939163498099,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,0
nga.nuc,NGA,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
nga.wnd,NGA,wnd,2018,-0,0,3,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
nga.sol,NGA,sol,2018,2,28,19,3.1963470319634704,2.653488207606362,0.16264359528959382,1,0,0.0770219361256934,0,0,0.0770219361256934,3.0902283105022827
nga.hyd,NGA,hyd,2018,555,6458,2111,737.2146118721461,736.3429776107655,0.2957233798173949,0.8478006496648005,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,624.2720547945206
nga.ore,NGA,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
nga.bio,NGA,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
nic.coa,NIC,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
nic.nga,NIC,nga,2018,-0,0,0,0,-0,0.6052380952380952,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0
nic.oil,NIC,oil,2018,416,1898,808.66,216.66666666666666,551.9255471821234,0.27493772605608213,0.40282813993233574,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,222.33114155251138
nic.nuc,NIC,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
nic.wnd,NIC,wnd,2018,69,801,186.2,91.43835616438356,91.5453431624195,0.49082527747941285,0.9983213073385919,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,91.39166666666667
nic.sol,NIC,sol,2018,2,24,13.96,2.73972602739726,2.653488207606362,0.19613278643482354,1,0,0.0770219361256934,0,0,0.0770219361256934,2.738013698630137
nic.hyd,NIC,hyd,2018,35,411,142.45,46.917808219178085,46.436043633111346,0.32928304572140193,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,46.9063698630137
nic.ore,NIC,ore,2018,689,801,154.5,91.43835616438356,914.1266875203918,0.5921258737125209,0.10007742771052587,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,91.48344748858447
nic.bio,NIC,bio,2018,387,702,176.6,80.13698630136986,513.4499681718312,0.4309463509103978,0.14822306025600318,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,76.10512557077625
nld.coa,NLD,coa,2018,5867,30298,6988.6667,3458.675799086758,7784.007657013265,0.490962122899552,0.44079743885888617,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,3431.1706392694064
nld.nga,NLD,nga,2018,9415,58359,13699.3333,6661.986301369863,12491.295737306951,0.49085546394726565,0.5383262668784964,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,6724.392602739726
nld.oil,NLD,oil,2018,373,1304,222,148.8584474885845,494.8755507185866,0.6682205150355836,0.2997621404462081,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,148.34495433789954
nld.nuc,NLD,nuc,2018,916,3515,485,401.25570776255705,1215.2975990837142,0.8296753989549499,0.33110619884095766,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,402.3925684931507
nld.wnd,NLD,wnd,2018,908,10564,4393,1205.9360730593608,1204.6836462532888,0.2741180551874246,0.9995990401161046,0,0.06355621973190605,0.006900000000000001,0.006900000000000001,0.05665621973190605,1204.2006164383563
nld.sol,NLD,sol,2018,318,3693,4522,421.5753424657534,421.9046250094117,0.08081998913480318,0.866233667998845,0,0.0770219361256934,0,0,0.0770219361256934,365.46799086757994
nld.hyd,NLD,hyd,2018,6,72,37,8.219178082191782,7.960464622819087,0.22125509070714552,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,8.186438356164384
nld.ore,NLD,ore,2018,1823,5064,6.007031963470319,578.082191780822,2418.6545012331994,1,1,0,0.14702528309208923,0.005222222222222223,0.005222222222222223,0.14180306086986702,6.007031963470319
nld.bio,NLD,bio,2018,505,1496,1122,170.77625570776254,670.0057724206066,0.5974538393605678,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,670.3432077625571
nor.coa,NOR,coa,2018,50,178,50,20.319634703196346,66.33720519015905,0.4085205479452055,0.3079120885287223,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,20.426027397260274
nor.nga,NOR,nga,2018,327,2586,311,295.2054794520548,433.8453219436402,0.9879633748843765,0.7082169474883863,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,307.2566095890411
nor.oil,NOR,oil,2018,4,30,28,3.4246575342465753,5.306976415212724,0.11608365949119373,0.6124659714778736,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,3.2503424657534246
nor.nuc,NOR,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
nor.wnd,NOR,wnd,2018,333,3876,1710,442.4657534246575,441.8057865664594,0.25896633421453175,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,442.83243150684933
nor.sol,NOR,sol,2018,-0,2,68,0.228310502283105,-0,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0
nor.hyd,NOR,hyd,2018,11934,138796,32701,15844.292237442922,15833.364134787163,0.48700885349881773,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,15925.676518264838
nor.ore,NOR,ore,2018,215,360,0,41.0958904109589,285.24998231768393,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
nor.bio,NOR,bio,2018,37,16,196,1.82648401826484,49.08953184071771,0.22481595377877178,0.8976236946731296,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,44.06392694063927
npl.coa,NPL,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
npl.nga,NPL,nga,2018,-0,0,0,0,-0,0.6052380952380952,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0
npl.oil,NPL,oil,2018,-0,0,70.41,0,-0,0.45,0.3231939163498099,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,0.0136986301369863
npl.nuc,NPL,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
npl.wnd,NPL,wnd,2018,1,14,0.6463470319634703,1.5981735159817352,1.326744103803181,1,0.4871678194089447,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0.6463470319634703
npl.sol,NPL,sol,2018,-0,1,53,0.1141552511415525,-0,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0.0773972602739726
npl.hyd,NPL,hyd,2018,421,4898,1128.705,559.1324200913242,558.5592677011392,0.4959388238175487,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,559.7686301369863
npl.ore,NPL,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
npl.bio,NPL,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
nzl.coa,NZL,coa,2018,382,1583,258,180.70776255707761,506.8162476528152,0.7005668383420056,0.35663072194176026,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,180.74624429223744
nzl.nga,NZL,nga,2018,1057,5730,1536.14,654.1095890410959,1402.3685177199627,0.4241144173086868,0.46457055529441316,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,651.4991210045662
nzl.oil,NZL,oil,2018,3,12,183.1384,1.36986301369863,3.9802323114095435,0.45,0.3345901623694036,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,1.3317465753424658
nzl.nuc,NZL,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
nzl.wnd,NZL,wnd,2018,178,2068,689.45,236.07305936073058,236.16045047696625,0.35134126831956247,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,242.23223744292235
nzl.sol,NZL,sol,2018,9,99,90,11.301369863013699,11.940696934228633,0.12323896499238965,0.9288827034476257,0,0.0770219361256934,0,0,0.0770219361256934,11.091506849315069
nzl.hyd,NZL,hyd,2018,2260,26287,5380.5,3000.799086757991,2998.44167459519,0.5578514180456315,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,3001.5195547945204
nzl.ore,NZL,ore,2018,4833,8240,957.2,940.6392694063927,6412.154253680776,0.9556760752918997,0.1426623725940932,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,914.7731392694064
nzl.bio,NZL,bio,2018,78,309,267.306,35.273972602739725,103.48604009664814,0.24430473316934984,0.6310428048418619,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,65.30412100456623
omn.coa,OMN,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
omn.nga,OMN,nga,2018,6805,36537,9727.9,4170.890410958904,9028.493626380648,0.4301830326001553,0.46350783375461585,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,4184.77752283105
omn.oil,OMN,oil,2018,278,1130,902.1,128.99543378995435,368.8348608572844,0.12724418011954855,0.31121509127159214,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,114.78697488584476
omn.nuc,OMN,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
omn.wnd,OMN,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
omn.sol,OMN,sol,2018,-0,4,8,0.45662100456621,-0,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0
omn.hyd,OMN,hyd,2018,-0,0,0,0,-0,0.6766666666666666,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,0
omn.ore,OMN,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
omn.bio,OMN,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
pak.coa,PAK,coa,2018,2734,11547,2592,1318.150684931507,3627.3183797978973,0.5097696591902023,0.3642699146510058,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,1321.3229566210046
pak.nga,PAK,nga,2018,11190,53496,13577,6106.8493150684935,14846.266521557596,0.544790467897798,0.4982141585501043,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,7396.620182648402
pak.oil,PAK,oil,2018,6587,31221,4960,3564.041095890411,8739.263411751554,0.44281777047429666,0.25132279896713927,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,2196.3761415525114
pak.nuc,PAK,nuc,2018,2724,10456,1417,1193.607305936073,3614.0509387598654,0.9396050727790076,0.36840111295850214,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,1331.4203881278538
pak.wnd,PAK,wnd,2018,271,3157,1186,360.38812785388126,359.5476521306621,0.2894591389652491,0.9548067878580622,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,343.2985388127854
pak.sol,PAK,sol,2018,76,882,1169,100.68493150684931,100.83255188904178,0.1503456394451801,1,0,0.0770219361256934,0,0,0.0770219361256934,175.75405251141552
pak.hyd,PAK,hyd,2018,3214,37380,9616,4267.123287671233,4264.155549623424,0.391525724819365,0.8829207391825799,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,3764.9113698630135
pak.ore,PAK,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
pak.bio,PAK,bio,2018,450,1046,940,119.40639269406392,597.0348467114317,0.12265870008743807,0.19311967922354792,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,115.29917808219179
pan.coa,PAN,coa,2018,135,483,420,55.136986301369866,179.11045401342946,0.13136698195259838,0.30804529374904294,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,55.174132420091325
pan.nga,PAN,nga,2018,222,623,1076.5,71.11872146118722,294.5371910443062,0.06610718398666403,0.2416142535661611,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,71.16438356164383
pan.oil,PAN,oil,2018,276,1409,412.378,160.8447488584475,366.181372649678,0.3857989514474584,0.43447048889678114,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,159.095
pan.nuc,PAN,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
pan.wnd,PAN,wnd,2018,51,588,270,67.12328767123287,67.66394929396223,0.24856147471672582,0.9918368477422652,0,0.0739021599912008,0,0,0.0739021599912008,67.11159817351597
pan.sol,PAN,sol,2018,20,233,188.98,26.598173515981735,26.534882076063628,0.1405259719203936,1,0,0.0770219361256934,0,0,0.0770219361256934,26.55659817351598
pan.hyd,PAN,hyd,2018,675,7855,1776.653,896.689497716895,895.5522700671474,0.504720014975982,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,896.7123287671233
pan.ore,PAN,ore,2018,-0,0,0,0,-0,0.4113620071684588,1,0,0.15392257659828573,6.222222222222223e-4,6.222222222222223e-4,0.1533003543760635,0
pan.bio,PAN,bio,2018,79,33,8.1,3.767123287671233,104.81278420045133,0.6450321325892102,0.04984850191538089,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,5.224760273972603
per.coa,PER,coa,2018,118,133,135,15.182648401826484,156.5558042487754,0.2900219854557754,0.2500895334056958,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,39.15296803652968
per.nga,PER,nga,2018,4018,20681,3608.4,2360.8447488584475,5330.857809081182,0.6419806315704756,0.4345497467617086,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,2316.522910958904
per.oil,PER,oil,2018,326,748,5197.5,85.38812785388127,432.51857783983706,0.016053118706086743,0.19290751599988493,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,83.43608447488585
per.nuc,PER,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
per.wnd,PER,wnd,2018,129,1502,372.25,171.46118721461187,171.14998939061036,0.4605185055705309,1,0,0.054770836103751865,0,0,0.054770836103751865,171.42801369863014
per.sol,PER,sol,2018,65,750,284.48,85.61643835616438,86.23836674720677,0.29896597364541755,0.986218122984143,0,0.058822495337817936,0,0,0.058822495337817936,85.0498401826484
per.hyd,PER,hyd,2018,2642,30722,5363.26,3507.077625570776,3505.2579222480044,0.6539171883413034,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,3507.127899543379
per.ore,PER,ore,2018,21,47,0,5.365296803652968,27.861626179866803,0.4355555555555556,1,0,0.12903540014806947,6.222222222222223e-4,6.222222222222223e-4,0.12841317792584725,0
per.bio,PER,bio,2018,260,372,184.1,42.465753424657535,344.9534669888271,0.4865528710572723,0.2596709183518515,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,89.57438356164383
phl.coa,PHL,coa,2018,14896,51932,8844,5928.310502283105,19763.180170252188,0.6703224614784111,0.2999685171234979,0.9,0.08026980333565631,0.051504011772500004,0.0056,0.028765791563156312,5928.331849315068
phl.nga,PHL,nga,2018,3349,21334,3453,2435.388127853881,4443.266003636853,0.7081898838545532,0.5503563520500926,0.9,0.07437389843839277,0.0516341182534375,0.0022,0.022739780184955264,2445.379668949772
phl.oil,PHL,oil,2018,728,3173,4302,362.2146118721461,965.8697075687159,0.08419191774453424,0.3749922244157537,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,362.1936301369863
phl.nuc,PHL,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
phl.wnd,PHL,wnd,2018,99,1153,427,131.62100456621005,131.34766627651493,0.3082255943023965,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,131.6123287671233
