CountryCode,TwoLetterCountryCode,FuelType,Year,CapacityMW,ProductionGWh,ProductionMWy,OrigProdGreaterThanOrigCap,CapacityFactor
UZB,UZ,nuc,2018,0,0,0,FALSE,0
UZB,UZ,oil,2018,1980,163.3852,18.651278538812786,FALSE,0.009419837645865044
UZB,UZ,ore,2018,0,0,0,FALSE,0
UZB,UZ,sol,2018,4,0,0,FALSE,0
UZB,UZ,wnd,2018,1,0,0,FALSE,0
VCT,VC,bio,2018,0,0,0,FALSE,0
VCT,VC,coa,2018,0,0,0,FALSE,0
VCT,VC,hyd,2018,5.6,25.5502,2.916689497716895,FALSE,0.5208374103065885
VCT,VC,nga,2018,0,0,0,FALSE,0
VCT,VC,nuc,2018,0,0,0,FALSE,0
VCT,VC,oil,2018,46.4,131.7926,15.044817351598175,FALSE,0.32424175326720206
VCT,VC,ore,2018,0,0,0,FALSE,0
VCT,VC,sol,2018,1,0,0,FALSE,0
VCT,VC,wnd,2018,0,0,0,FALSE,0
VEN,VE,bio,2018,0,0,0,FALSE,0
VEN,VE,coa,2018,0,0,0,FALSE,0
VEN,VE,hyd,2018,15138,58808.9963,6713.355742009132,FALSE,0.44347706051057817
VEN,VE,nga,2018,14696.1,20952.7015,2391.860901826484,FALSE,0.16275480582103308
VEN,VE,nuc,2018,0,0,0,FALSE,0
VEN,VE,oil,2018,2609,10747.9311,1226.9327739726027,FALSE,0.4702693652635503
VEN,VE,ore,2018,0,0,0,FALSE,0
VEN,VE,sol,2018,4,7,0.7990867579908676,FALSE,0.1997716894977169
VEN,VE,wnd,2018,214,88,10.045662100456621,FALSE,0.046942346263815986
VNM,VN,bio,2018,197,74.9858,8.560022831050228,FALSE,0.04345189254340217
VNM,VN,coa,2018,18516,72705.4519,8299.709121004567,FALSE,0.4482452538887755
VNM,VN,hyd,2018,19967,101319.6245,11566.167180365297,FALSE,0.5792641448572794
VNM,VN,nga,2018,7502,41618.7097,4750.9942579908675,FALSE,0.6332970218596198
VNM,VN,nuc,2018,0,0,0,FALSE,0
VNM,VN,oil,2018,2250,778.9048,88.91607305936074,FALSE,0.03951825469304922
VNM,VN,ore,2018,95,0,0,FALSE,0
VNM,VN,sol,2018,106,0,0,FALSE,0
VNM,VN,wnd,2018,237,398.2397,45.46115296803653,FALSE,0.19181921083559716
VUT,VU,bio,2018,0,0,0,FALSE,0
VUT,VU,coa,2018,0,0,0,FALSE,0
VUT,VU,hyd,2018,5,0,0,FALSE,0
VUT,VU,nga,2018,0,0,0,FALSE,0
VUT,VU,nuc,2018,0,0,0,FALSE,0
VUT,VU,oil,2018,27.1,57.4375,6.556792237442922,FALSE,0.24194805304217423
VUT,VU,ore,2018,0,0,0,FALSE,0
VUT,VU,sol,2018,3,0,0,FALSE,0
VUT,VU,wnd,2018,4,0,0,FALSE,0
WSM,WS,bio,2018,0,0,0,FALSE,0
WSM,WS,coa,2018,0,0,0,FALSE,0
WSM,WS,hyd,2018,11,40.7615,4.653139269406393,FALSE,0.4230126608551266
WSM,WS,nga,2018,0,0,0,FALSE,0
WSM,WS,nuc,2018,0,0,0,FALSE,0
WSM,WS,oil,2018,52.5,110.0841,12.566678082191782,FALSE,0.23936529680365298
WSM,WS,ore,2018,0,0,0,FALSE,0
WSM,WS,sol,2018,14,11.0381,1.2600570776255708,FALSE,0.09000407697325506
WSM,WS,wnd,2018,1,0.0968,0.011050228310502282,FALSE,0.011050228310502282
YEM,YE,bio,2018,0,0,0,FALSE,0
YEM,YE,coa,2018,0,0,0,FALSE,0
YEM,YE,hyd,2018,0,0,0,FALSE,0
YEM,YE,nga,2018,340,1892.02,215.9840182648402,FALSE,0.6352471125436476
YEM,YE,nuc,2018,0,0,0,FALSE,0
YEM,YE,oil,2018,1179,2664.0526,304.1155936073059,FALSE,0.25794367566353343
YEM,YE,ore,2018,0,0,0,FALSE,0
YEM,YE,sol,2018,250,1016.6667,116.05784246575342,FALSE,0.4642313698630137
YEM,YE,wnd,2018,0,0,0,FALSE,0
ZAF,ZA,bio,2018,199,326.1548,37.23228310502284,FALSE,0.18709690002524038
ZAF,ZA,coa,2018,36918,229820.6857,26235.238093607306,FALSE,0.7106354107375076
ZAF,ZA,hyd,2018,3433,5881.1462,671.3637214611872,FALSE,0.19556181807782907
ZAF,ZA,nga,2018,0,0,0,FALSE,0
ZAF,ZA,nuc,2018,1860,9990.0396,1140.4154794520548,FALSE,0.6131266018559435
ZAF,ZA,oil,2018,2997,183.193,20.912442922374428,FALSE,0.006977792099557701
ZAF,ZA,ore,2018,0,0,0,FALSE,0
ZAF,ZA,sol,2018,2959,3820.7576,436.15954337899547,FALSE,0.1474009947208501
ZAF,ZA,wnd,2018,2094,5981.4908,682.8185844748858,FALSE,0.32608337367473056
ZMB,ZM,bio,2018,0,0,0,FALSE,0
ZMB,ZM,coa,2018,301,2040.5019,232.93400684931507,FALSE,0.773867132389751
ZMB,ZM,hyd,2018,2353.3,13385.1588,1527.9861643835616,FALSE,0.6492951023599037
ZMB,ZM,nga,2018,0,0,0,FALSE,0
ZMB,ZM,nuc,2018,0,0,0,FALSE,0
ZMB,ZM,oil,2018,416,455.5132,51.99922374429224,FALSE,0.12499813400070249
ZMB,ZM,ore,2018,0,0,0,FALSE,0
ZMB,ZM,sol,2018,5,0,0,FALSE,0
ZMB,ZM,wnd,2018,0,0,0,FALSE,0
ZWE,ZW,bio,2018,40.00558219178082,350.4489,40.00558219178082,TRUE,1
ZWE,ZW,coa,2018,1365,3678.7748,419.95146118721465,FALSE,0.3076567481225016
ZWE,ZW,hyd,2018,1081,5503.5053,628.2540296803653,FALSE,0.5811785658467764
ZWE,ZW,nga,2018,0,0,0,FALSE,0
ZWE,ZW,nuc,2018,0,0,0,FALSE,0
ZWE,ZW,oil,2018,0.014406392694063927,0.1262,0.014406392694063927,TRUE,1
ZWE,ZW,ore,2018,0,0,0,FALSE,0
ZWE,ZW,sol,2018,11,0,0,FALSE,0
ZWE,ZW,wnd,2018,0,0,0,FALSE,0
