Superscenario,SubscenarioNumber,ModuleCode,QuantityCodeMain,SubsectorCode,FuelCode,CPATCodeNoCountry,CPATCode,Helper Column,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
1,2,mit,ener,ftr,nga,mit.ener.nga.ftr.2,chn.mit.ener.nga.ftr.2,5939,29971.75417,36779.46202,37325.31958,48661.89404,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,ftr,gso,mit.ener.gso.ftr.2,chn.mit.ener.gso.ftr.2,5940,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,ftr,die,mit.ener.die.ftr.2,chn.mit.ener.die.ftr.2,5941,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,ftr,lpg,mit.ener.lpg.ftr.2,chn.mit.ener.lpg.ftr.2,5942,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,ftr,ker,mit.ener.ker.ftr.2,chn.mit.ener.ker.ftr.2,5943,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,ftr,oop,mit.ener.oop.ftr.2,chn.mit.ener.oop.ftr.2,5944,71673.92225,73310.92752,73008.68372,78444.05401,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,ftr,bio,mit.ener.bio.ftr.2,chn.mit.ener.bio.ftr.2,5945,449.67578,448.65495,462.82814,506.34111,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,ftr,ren,mit.ener.ren.ftr.2,chn.mit.ener.ren.ftr.2,5946,878.86232,916.7302,854.99376,946.51905,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,irn,coa,mit.ener.coa.irn.2,chn.mit.ener.coa.irn.2,5788,186263.6719,216358.8351,254157.6809,352532.6459,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,irn,nga,mit.ener.nga.irn.2,chn.mit.ener.nga.irn.2,5789,5501.94141,6751.63836,6851.84191,8932.9069,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,irn,gso,mit.ener.gso.irn.2,chn.mit.ener.gso.irn.2,5790,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,irn,die,mit.ener.die.irn.2,chn.mit.ener.die.irn.2,5791,632.07751,654.48331,620.56508,653.33345,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,irn,lpg,mit.ener.lpg.irn.2,chn.mit.ener.lpg.irn.2,5792,147.7092,153.06738,145.52133,153.43047,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,irn,ker,mit.ener.ker.irn.2,chn.mit.ener.ker.irn.2,5793,0.9589,0.99368,0.9447,0.99604,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,irn,oop,mit.ener.oop.irn.2,chn.mit.ener.oop.irn.2,5794,58.0983,59.42524,59.18024,63.58611,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,irn,bio,mit.ener.bio.irn.2,chn.mit.ener.bio.irn.2,5795,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,irn,ren,mit.ener.ren.irn.2,chn.mit.ener.ren.irn.2,5796,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mac,coa,mit.ener.coa.mac.2,chn.mit.ener.coa.mac.2,5838,8927.67188,10370.14179,12181.85144,16896.99207,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mac,nga,mit.ener.nga.mac.2,chn.mit.ener.nga.mac.2,5839,11615.14453,14253.37886,14464.91851,18858.25332,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mac,gso,mit.ener.gso.mac.2,chn.mit.ener.gso.mac.2,5840,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mac,die,mit.ener.die.mac.2,chn.mit.ener.die.mac.2,5841,1419.30676,1469.61816,1393.45601,1467.03619,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mac,lpg,mit.ener.lpg.mac.2,chn.mit.ener.lpg.mac.2,5842,259.05569,268.453,255.21855,269.08979,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mac,ker,mit.ener.ker.mac.2,chn.mit.ener.ker.mac.2,5843,62.6342,64.90627,61.70646,65.06023,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mac,oop,mit.ener.oop.mac.2,chn.mit.ener.oop.mac.2,5844,226.371,231.54123,230.58664,247.75342,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mac,bio,mit.ener.bio.mac.2,chn.mit.ener.bio.mac.2,5845,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mac,ren,mit.ener.ren.mac.2,chn.mit.ener.ren.mac.2,5846,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mch,coa,mit.ener.coa.mch.2,chn.mit.ener.coa.mch.2,5763,87897.10938,102098.901,119936.0307,166358.7978,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mch,nga,mit.ener.nga.mch.2,chn.mit.ener.nga.mch.2,5764,18354.64063,22523.66692,22857.94896,29800.44385,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mch,gso,mit.ener.gso.mch.2,chn.mit.ener.gso.mch.2,5765,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mch,die,mit.ener.die.mch.2,chn.mit.ener.die.mch.2,5766,2912.05103,3015.27701,2859.01196,3009.97949,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mch,lpg,mit.ener.lpg.mch.2,chn.mit.ener.lpg.mch.2,5767,5125.10059,5311.01481,5049.18746,5323.61299,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mch,ker,mit.ener.ker.mch.2,chn.mit.ener.ker.mch.2,5768,11.5597,11.97903,11.38848,12.00745,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mch,oop,mit.ener.oop.mch.2,chn.mit.ener.oop.mch.2,5769,10433.27246,10671.56446,10627.56809,11418.77217,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mch,bio,mit.ener.bio.mch.2,chn.mit.ener.bio.mch.2,5770,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,mch,ren,mit.ener.ren.mch.2,chn.mit.ener.ren.mch.2,5771,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,nav,coa,mit.ener.coa.nav.2,chn.mit.ener.coa.nav.2,5539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,nav,nga,mit.ener.nga.nav.2,chn.mit.ener.nga.nav.2,5540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,nav,gso,mit.ener.gso.nav.2,chn.mit.ener.gso.nav.2,5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,nav,die,mit.ener.die.nav.2,chn.mit.ener.die.nav.2,5542,17931.9668,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,nav,lpg,mit.ener.lpg.nav.2,chn.mit.ener.lpg.nav.2,5543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,nav,ker,mit.ener.ker.nav.2,chn.mit.ener.ker.nav.2,5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,nav,oop,mit.ener.oop.nav.2,chn.mit.ener.oop.nav.2,5545,7356.00098,7281.24894,6518.59048,6793.17043,7174.22474,7111.83512,7050.32297,6979.80212,6917.4376,6849.8627,6788.43278,6727.45842,6667.20562,6607.7125
1,2,mit,ener,nav,bio,mit.ener.bio.nav.2,chn.mit.ener.bio.nav.2,5546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,nav,ren,mit.ener.ren.nav.2,chn.mit.ener.ren.nav.2,5547,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,nfm,coa,mit.ener.coa.nfm.2,chn.mit.ener.coa.nfm.2,5813,15046.98145,17478.166,20531.67893,28478.72657,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,nfm,nga,mit.ener.nga.nfm.2,chn.mit.ener.nga.nfm.2,5814,4602.19531,5647.52623,5731.34325,7472.08653,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,nfm,gso,mit.ener.gso.nfm.2,chn.mit.ener.gso.nfm.2,5815,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,nfm,die,mit.ener.die.nfm.2,chn.mit.ener.die.nfm.2,5816,350.26611,362.6823,343.88649,362.0451,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,nfm,lpg,mit.ener.lpg.nfm.2,chn.mit.ener.lpg.nfm.2,5817,36.8091,38.14436,36.26388,38.23484,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,nfm,ker,mit.ener.ker.nfm.2,chn.mit.ener.ker.nfm.2,5818,9.9477,10.30855,9.80035,10.33301,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,nfm,oop,mit.ener.oop.nfm.2,chn.mit.ener.oop.nfm.2,5819,317.5575,324.81039,323.47127,347.55315,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,nfm,bio,mit.ener.bio.nfm.2,chn.mit.ener.bio.nfm.2,5820,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,nfm,ren,mit.ener.ren.nfm.2,chn.mit.ener.ren.nfm.2,5821,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,omn,coa,mit.ener.coa.omn.2,chn.mit.ener.coa.omn.2,5888,38361.44531,44559.61561,52344.37761,72604.93514,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,omn,nga,mit.ener.nga.omn.2,chn.mit.ener.nga.omn.2,5889,11071.54102,13586.30262,13787.94195,17975.66311,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,omn,gso,mit.ener.gso.omn.2,chn.mit.ener.gso.omn.2,5890,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,omn,die,mit.ener.die.omn.2,chn.mit.ener.die.omn.2,5891,920.77185,953.41125,904.00124,951.7362,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,omn,lpg,mit.ener.lpg.omn.2,chn.mit.ener.lpg.omn.2,5892,100.18159,103.81571,98.6977,104.06197,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,omn,ker,mit.ener.ker.omn.2,chn.mit.ener.ker.omn.2,5893,6.2778,6.50553,6.18481,6.52096,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,omn,oop,mit.ener.oop.omn.2,chn.mit.ener.oop.omn.2,5894,9207.18457,9417.47318,9378.64715,10076.87121,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,omn,bio,mit.ener.bio.omn.2,chn.mit.ener.bio.omn.2,5895,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,omn,ren,mit.ener.ren.omn.2,chn.mit.ener.ren.omn.2,5896,482.4743,503.26286,469.37104,519.61622,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,pow,coa,mit.ener.coa.pow.2,chn.mit.ener.coa.pow.2,4891,1141316,1214809.679,1301911.236,1356798.628,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,pow,nga,mit.ener.nga.pow.2,chn.mit.ener.nga.pow.2,4892,47822.39844,50649.87517,54012.73875,62560.17729,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,pow,gso,mit.ener.gso.pow.2,chn.mit.ener.gso.pow.2,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,pow,die,mit.ener.die.pow.2,chn.mit.ener.die.pow.2,4901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,pow,lpg,mit.ener.lpg.pow.2,chn.mit.ener.lpg.pow.2,4902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,pow,ker,mit.ener.ker.pow.2,chn.mit.ener.ker.pow.2,4903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,pow,oop,mit.ener.oop.pow.2,chn.mit.ener.oop.pow.2,4893,2641.04244,2811,3012.66505,2881.62475,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,pow,bio,mit.ener.bio.pow.2,chn.mit.ener.bio.pow.2,4899,31153.33008,32995.25602,35185.95331,37619.39329,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,pow,ren,mit.ener.ren.pow.2,chn.mit.ener.ren.pow.2,4904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,ral,coa,mit.ener.coa.ral.2,chn.mit.ener.coa.ral.2,5514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,ral,nga,mit.ener.nga.ral.2,chn.mit.ener.nga.ral.2,5515,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,ral,gso,mit.ener.gso.ral.2,chn.mit.ener.gso.ral.2,5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,ral,die,mit.ener.die.ral.2,chn.mit.ener.die.ral.2,5517,3215.46069,3195.3394,2811.2768,2927.25597,3088.8829,3059.47159,3029.75975,2999.45458,2972.65446,2943.61526,2917.21677,2891.01404,2865.1214,2839.55521
1,2,mit,ener,ral,lpg,mit.ener.lpg.ral.2,chn.mit.ener.lpg.ral.2,5518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,ral,ker,mit.ener.ker.ral.2,chn.mit.ener.ker.ral.2,5519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,ral,oop,mit.ener.oop.ral.2,chn.mit.ener.oop.ral.2,5520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,ral,bio,mit.ener.bio.ral.2,chn.mit.ener.bio.ral.2,5521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,ral,ren,mit.ener.ren.ral.2,chn.mit.ener.ren.ral.2,5522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener,res,coa,mit.ener.coa.res.2,chn.mit.ener.coa.res.2,5672,45328.98828,41889.4669,81346.67607,73393.80267,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,res,nga,mit.ener.nga.res.2,chn.mit.ener.nga.res.2,5673,40968.37891,49537.11277,53630.06707,72964.72952,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,res,gso,mit.ener.gso.res.2,chn.mit.ener.gso.res.2,5674,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,res,die,mit.ener.die.res.2,chn.mit.ener.die.res.2,5675,3550.01587,3660.18816,3412.12502,3657.46699,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,res,lpg,mit.ener.lpg.res.2,chn.mit.ener.lpg.res.2,5676,40030.67578,41407.86926,38995.66452,41720.57268,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,res,ker,mit.ener.ker.res.2,chn.mit.ener.ker.res.2,5677,293.83609,303.94507,286.23882,306.24039,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,res,oop,mit.ener.oop.res.2,chn.mit.ener.oop.res.2,5678,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,res,bio,mit.ener.bio.res.2,chn.mit.ener.bio.res.2,5679,70045.55469,70011.72749,72591.36935,79333.96967,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,res,ren,mit.ener.ren.res.2,chn.mit.ener.ren.res.2,5680,33866.29492,35325.50495,32946.53803,36473.39567,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,rod,coa,mit.ener.coa.rod.2,chn.mit.ener.coa.rod.2,5468,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,rod,nga,mit.ener.nga.rod.2,chn.mit.ener.nga.rod.2,5469,21820.24609,22967.82002,22756.72628,25082.16776,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,rod,gso,mit.ener.gso.rod.2,chn.mit.ener.gso.rod.2,5470,129725.1406,132554.7171,122800.0632,130110.9825,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,rod,die,mit.ener.die.rod.2,chn.mit.ener.die.rod.2,5471,102089.3203,104274.833,96653.54349,102408.8782,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,rod,lpg,mit.ener.lpg.rod.2,chn.mit.ener.lpg.rod.2,5472,1523.5105,1556.52502,1443.84046,1529.90732,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,rod,ker,mit.ener.ker.rod.2,chn.mit.ener.ker.rod.2,5473,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,rod,oop,mit.ener.oop.rod.2,chn.mit.ener.oop.rod.2,5474,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,rod,bio,mit.ener.bio.rod.2,chn.mit.ener.bio.rod.2,5475,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,rod,ren,mit.ener.ren.rod.2,chn.mit.ener.ren.rod.2,5476,2305.91382,2404.67284,2242.1757,2481.58004,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,srv,coa,mit.ener.coa.srv.2,chn.mit.ener.coa.srv.2,5738,17121.9082,19888.34471,23362.92653,32405.84458,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,srv,nga,mit.ener.nga.srv.2,chn.mit.ener.nga.srv.2,5739,14333.38477,17589.03325,17850.07858,23271.56585,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,srv,gso,mit.ener.gso.srv.2,chn.mit.ener.gso.srv.2,5740,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,srv,die,mit.ener.die.srv.2,chn.mit.ener.die.srv.2,5741,11597.05469,12008.14549,11385.83005,11987.04844,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,srv,lpg,mit.ener.lpg.srv.2,chn.mit.ener.lpg.srv.2,5742,2356.76123,2442.2533,2321.85282,2448.04653,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
